"city","station_key","station_name","Date_hour","RainIn"
"Auburn","nw_auburn_tank","NW Auburn Tank","2026-07-27 08:10:00","0.005001220574028307"
"Auburn","nw_auburn_tank","NW Auburn Tank","2026-07-27 08:20:00","0.005001220574028307"
"Auburn","nw_auburn_tank","NW Auburn Tank","2026-07-27 08:30:00","0.005001220574028307"
"Auburn","nw_auburn_tank","NW Auburn Tank","2026-07-27 08:40:00","0.005001220574028307"
"Auburn","nw_auburn_tank","NW Auburn Tank","2026-07-27 08:50:00","0.005001220574028307"
"Auburn","nw_auburn_tank","NW Auburn Tank","2026-07-27 09:00:00","0.005001220574028307"
"Auburn","nw_auburn_tank","NW Auburn Tank","2026-07-27 09:20:00","0.005001220574028307"
"Auburn","nw_auburn_tank","NW Auburn Tank","2026-08-01 08:00:00","0.005001220574028307"
"Auburn","nw_auburn_tank","NW Auburn Tank","2026-08-01 08:40:00","0.005001220574028307"
"Auburn","nw_auburn_tank","NW Auburn Tank","2026-08-01 08:50:00","0.015003661722084921"
"Auburn","nw_auburn_tank","NW Auburn Tank","2026-08-01 09:00:00","0.015003661722084921"
"Auburn","nw_auburn_tank","NW Auburn Tank","2026-08-01 09:10:00","0.010002441148056615"
"Auburn","nw_auburn_tank","NW Auburn Tank","2026-08-01 09:20:00","0.005001220574028307"
"Auburn","nw_auburn_tank","NW Auburn Tank","2026-08-01 09:30:00","0.005001220574028307"
"Auburn","nw_auburn_tank","NW Auburn Tank","2026-08-01 10:10:00","0.005001220574028307"
"Auburn","nw_auburn_tank","NW Auburn Tank","2026-08-01 10:40:00","0.005001220574028307"
"Auburn","nw_auburn_tank","NW Auburn Tank","2026-08-01 10:50:00","0.02000488229611323"
"Auburn","nw_auburn_tank","NW Auburn Tank","2026-08-01 11:00:00","0.005001220574028307"
"Auburn","nw_auburn_tank","NW Auburn Tank","2026-08-01 11:10:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-07-05 14:50:00","0.010002441148056615"
"Auburn","wrm_office","WRM Office","2026-07-05 18:30:00","0.04000976459222645"
"Auburn","wrm_office","WRM Office","2026-07-05 18:40:00","0.03500854401819815"
"Auburn","wrm_office","WRM Office","2026-07-05 18:50:00","0.10002441148056614"
"Auburn","wrm_office","WRM Office","2026-07-05 19:00:00","0.03500854401819815"
"Auburn","wrm_office","WRM Office","2026-07-05 19:10:00","0.010002441148056615"
"Auburn","wrm_office","WRM Office","2026-07-05 19:30:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-07-05 22:20:00","0.015003661722084921"
"Auburn","wrm_office","WRM Office","2026-07-05 22:30:00","0.010002441148056615"
"Auburn","wrm_office","WRM Office","2026-07-05 22:40:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-07-05 23:00:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-07-09 20:30:00","0.01500366172208492"
"Auburn","wrm_office","WRM Office","2026-07-09 20:40:00","0.015003661722084921"
"Auburn","wrm_office","WRM Office","2026-07-12 17:50:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-07-12 20:20:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-07-12 20:40:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-07-12 20:50:00","0.010002441148056615"
"Auburn","wrm_office","WRM Office","2026-07-12 21:20:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-07-13 20:50:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-07-13 21:40:00","0.010002441148056615"
"Auburn","wrm_office","WRM Office","2026-07-13 22:10:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-07-14 10:50:00","0.010002441148056615"
"Auburn","wrm_office","WRM Office","2026-07-17 17:00:00","0.04501098516625476"
"Auburn","wrm_office","WRM Office","2026-07-17 17:10:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-07-18 10:40:00","0.010002441148056615"
"Auburn","wrm_office","WRM Office","2026-07-18 10:50:00","0.04501098516625476"
"Auburn","wrm_office","WRM Office","2026-07-18 11:00:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-07-18 11:10:00","0.010002441148056615"
"Auburn","wrm_office","WRM Office","2026-07-18 11:20:00","0.025006102870141534"
"Auburn","wrm_office","WRM Office","2026-07-18 11:30:00","0.030007323444169842"
"Auburn","wrm_office","WRM Office","2026-07-18 11:40:00","0.010002441148056615"
"Auburn","wrm_office","WRM Office","2026-07-18 20:20:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-07-18 20:50:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-07-18 22:40:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-07-19 00:20:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-07-19 00:30:00","0.010002441148056615"
"Auburn","wrm_office","WRM Office","2026-07-19 00:40:00","0.010002441148056615"
"Auburn","wrm_office","WRM Office","2026-07-19 01:10:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-07-19 01:50:00","0.015003661722084921"
"Auburn","wrm_office","WRM Office","2026-07-19 02:00:00","0.010002441148056615"
"Auburn","wrm_office","WRM Office","2026-07-19 02:10:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-07-19 03:20:00","0.02000488229611323"
"Auburn","wrm_office","WRM Office","2026-07-19 03:30:00","0.030007323444169842"
"Auburn","wrm_office","WRM Office","2026-07-19 03:40:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-07-19 04:00:00","0.025006102870141534"
"Auburn","wrm_office","WRM Office","2026-07-19 04:10:00","0.025006102870141534"
"Auburn","wrm_office","WRM Office","2026-07-19 04:20:00","0.010002441148056615"
"Auburn","wrm_office","WRM Office","2026-07-19 04:30:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-07-19 06:50:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-07-19 07:10:00","0.04000976459222645"
"Auburn","wrm_office","WRM Office","2026-07-19 10:00:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-07-21 14:00:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-07-22 14:00:00","0.015003661722084921"
"Auburn","wrm_office","WRM Office","2026-07-22 14:10:00","0.015003661722084921"
"Auburn","wrm_office","WRM Office","2026-07-22 14:20:00","0.010002441148056615"
"Auburn","wrm_office","WRM Office","2026-07-24 12:10:00","0.010002441148056615"
"Auburn","wrm_office","WRM Office","2026-07-24 12:20:00","0.010002441148056615"
"Auburn","wrm_office","WRM Office","2026-07-24 12:30:00","0.010002441148056615"
"Auburn","wrm_office","WRM Office","2026-07-24 12:40:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-07-26 04:00:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-07-26 04:20:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-07-26 04:30:00","0.01500366172208492"
"Auburn","wrm_office","WRM Office","2026-07-26 04:40:00","0.015003661722084921"
"Auburn","wrm_office","WRM Office","2026-07-26 04:50:00","0.015003661722084921"
"Auburn","wrm_office","WRM Office","2026-07-26 05:00:00","0.010002441148056615"
"Auburn","wrm_office","WRM Office","2026-07-26 05:10:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-07-26 06:30:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-07-26 06:40:00","0.010002441148056615"
"Auburn","wrm_office","WRM Office","2026-07-26 06:50:00","0.015003661722084921"
"Auburn","wrm_office","WRM Office","2026-07-26 07:00:00","0.0800195291844529"
"Auburn","wrm_office","WRM Office","2026-07-26 07:10:00","0.015003661722084921"
"Auburn","wrm_office","WRM Office","2026-07-26 07:20:00","0.010002441148056615"
"Auburn","wrm_office","WRM Office","2026-07-26 07:30:00","0.010002441148056615"
"Auburn","wrm_office","WRM Office","2026-07-26 07:40:00","0.010002441148056615"
"Auburn","wrm_office","WRM Office","2026-07-26 07:50:00","0.010002441148056615"
"Auburn","wrm_office","WRM Office","2026-07-27 06:50:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-07-27 07:10:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-07-27 07:20:00","0.010002441148056615"
"Auburn","wrm_office","WRM Office","2026-07-27 07:30:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-07-27 07:40:00","0.010002441148056615"
"Auburn","wrm_office","WRM Office","2026-07-27 07:50:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-07-27 08:00:00","0.010002441148056615"
"Auburn","wrm_office","WRM Office","2026-07-27 08:10:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-07-27 08:20:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-07-27 08:30:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-07-27 08:50:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-07-27 09:00:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-07-31 21:20:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-07-31 21:30:00","0.03000732344416984"
"Auburn","wrm_office","WRM Office","2026-07-31 21:40:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-08-01 04:20:00","0.015003661722084921"
"Auburn","wrm_office","WRM Office","2026-08-01 08:40:00","0.010002441148056615"
"Auburn","wrm_office","WRM Office","2026-08-01 08:50:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-08-01 09:00:00","0.010002441148056615"
"Auburn","wrm_office","WRM Office","2026-08-01 09:10:00","0.010002441148056615"
"Auburn","wrm_office","WRM Office","2026-08-01 09:20:00","0.010002441148056615"
"Auburn","wrm_office","WRM Office","2026-08-01 10:20:00","0.005001220574028307"
"Auburn","wrm_office","WRM Office","2026-08-01 10:30:00","0.11002685262862275"
"Auburn","wrm_office","WRM Office","2026-08-01 10:40:00","0.05001220574028307"
"Auburn","wrm_office","WRM Office","2026-08-01 10:50:00","0.030007323444169842"
"Auburn","wrm_office","WRM Office","2026-08-01 11:30:00","0.005001220574028307"
"Opelika","covington_center","Covington Center","2026-07-05T15:19:53.4896844","0.1"
"Opelika","covington_center","Covington Center","2026-07-05T15:29:58.112285","0.1"
"Opelika","covington_center","Covington Center","2026-07-05T15:39:57.1871875","0.12"
"Opelika","covington_center","Covington Center","2026-07-05T20:39:58.3647068","0.020000000000000018"
"Opelika","covington_center","Covington Center","2026-07-05T20:49:57.3215626","0.009999999999999953"
"Opelika","covington_center","Covington Center","2026-07-05T20:59:59.4437978","0.010000000000000009"
"Opelika","covington_center","Covington Center","2026-07-05T21:09:56.3754392","0.06"
"Opelika","covington_center","Covington Center","2026-07-05T21:19:56.3082483","0.26000000000000006"
"Opelika","covington_center","Covington Center","2026-07-05T21:29:55.9578849","0.24"
"Opelika","covington_center","Covington Center","2026-07-05T21:39:55.7086505","0.04999999999999993"
"Opelika","covington_center","Covington Center","2026-07-05T21:49:57.4092263","0.010000000000000009"
"Opelika","covington_center","Covington Center","2026-07-05T21:59:55.32818","0.010000000000000009"
"Opelika","covington_center","Covington Center","2026-07-05T23:49:58.6061583","0.010000000000000009"
"Opelika","covington_center","Covington Center","2026-07-06T00:39:56.5664685","0.010000000000000009"
"Opelika","covington_center","Covington Center","2026-07-06T00:49:56.4247882","0.020000000000000018"
"Opelika","covington_center","Covington Center","2026-07-06T00:59:56.1388742","0.020000000000000018"
"Opelika","covington_center","Covington Center","2026-07-06T02:39:56.8482155","0.01"
"Opelika","covington_center","Covington Center","2026-07-09T16:19:58.1098633","0.69"
"Opelika","covington_center","Covington Center","2026-07-09T16:29:56.9568074","0.21000000000000008"
"Opelika","covington_center","Covington Center","2026-07-12T17:29:55.8631907","0.02"
"Opelika","covington_center","Covington Center","2026-07-12T17:39:58.0996782","0.02"
"Opelika","covington_center","Covington Center","2026-07-12T17:49:55.1206111","0.16"
"Opelika","covington_center","Covington Center","2026-07-12T17:59:56.9331268","0.2"
"Opelika","covington_center","Covington Center","2026-07-12T18:09:56.9556142","0.009999999999999953"
"Opelika","covington_center","Covington Center","2026-07-12T18:19:56.0733172","0.010000000000000009"
"Opelika","covington_center","Covington Center","2026-07-12T22:49:58.9272396","0.010000000000000009"
"Opelika","covington_center","Covington Center","2026-07-12T22:59:58.7190368","0.010000000000000009"
"Opelika","covington_center","Covington Center","2026-07-13T23:59:53.7783021","0.01"
"Opelika","covington_center","Covington Center","2026-07-14T00:29:55.3713309","0.01"
"Opelika","covington_center","Covington Center","2026-07-14T12:59:57.0885663","0.02"
"Opelika","covington_center","Covington Center","2026-07-14T13:09:58.4567743","0.009999999999999998"
"Opelika","covington_center","Covington Center","2026-07-18T14:59:58.8540955","0.01"
"Opelika","covington_center","Covington Center","2026-07-18T15:19:55.2755082","0.09000000000000001"
"Opelika","covington_center","Covington Center","2026-07-18T21:59:57.6187377","0.18000000000000002"
"Opelika","covington_center","Covington Center","2026-07-18T22:09:54.8701113","0.43999999999999995"
"Opelika","covington_center","Covington Center","2026-07-18T22:19:54.3256364","0.08000000000000007"
"Opelika","covington_center","Covington Center","2026-07-18T22:29:59.7024279","0.029999999999999916"
"Opelika","covington_center","Covington Center","2026-07-18T22:39:56.7039484","0.010000000000000009"
"Opelika","covington_center","Covington Center","2026-07-19T00:39:59.8202867","0.010000000000000009"
"Opelika","covington_center","Covington Center","2026-07-19T00:49:54.4383654","0.030000000000000027"
"Opelika","covington_center","Covington Center","2026-07-19T00:59:58.3696601","0.020000000000000018"
"Opelika","covington_center","Covington Center","2026-07-19T01:09:58.0921049","0.03"
"Opelika","covington_center","Covington Center","2026-07-19T01:39:56.9152291","0.010000000000000002"
"Opelika","covington_center","Covington Center","2026-07-19T01:49:59.605918","0.030000000000000006"
"Opelika","covington_center","Covington Center","2026-07-19T01:59:59.3336727","0.03"
"Opelika","covington_center","Covington Center","2026-07-19T02:09:55.7902667","0.01999999999999999"
"Opelika","covington_center","Covington Center","2026-07-19T02:19:55.8307184","0.010000000000000009"
"Opelika","covington_center","Covington Center","2026-07-19T02:29:58.2883741","0.010000000000000009"
"Opelika","covington_center","Covington Center","2026-07-19T02:59:56.9487693","0.009999999999999981"
"Opelika","covington_center","Covington Center","2026-07-19T03:09:56.2966502","0.010000000000000009"
"Opelika","covington_center","Covington Center","2026-07-19T03:19:58.8764475","0.01999999999999999"
"Opelika","covington_center","Covington Center","2026-07-19T03:29:55.3989051","0.020000000000000018"
"Opelika","covington_center","Covington Center","2026-07-19T03:39:59.7758986","0.009999999999999981"
"Opelika","covington_center","Covington Center","2026-07-19T09:19:57.7119482","0.010000000000000009"
"Opelika","covington_center","Covington Center","2026-07-19T09:39:59.6380915","0.010000000000000009"
"Opelika","covington_center","Covington Center","2026-07-19T11:29:59.6394961","0.009999999999999981"
"Opelika","covington_center","Covington Center","2026-07-19T11:49:56.244723","0.010000000000000009"
"Opelika","covington_center","Covington Center","2026-07-22T16:19:57.9281534","0.2"
"Opelika","covington_center","Covington Center","2026-07-22T16:29:57.3754062","0.09999999999999998"
"Opelika","covington_center","Covington Center","2026-07-22T16:39:56.8957972","0.07"
"Opelika","covington_center","Covington Center","2026-07-24T14:39:59.0416129","0.04"
"Opelika","covington_center","Covington Center","2026-07-26T05:49:58.0425765","0.02"
"Opelika","covington_center","Covington Center","2026-07-26T05:59:57.7292017","0.030000000000000002"
"Opelika","covington_center","Covington Center","2026-07-26T06:09:59.3674452","0.020000000000000004"
"Opelika","covington_center","Covington Center","2026-07-26T06:19:59.3254166","0.009999999999999995"
"Opelika","covington_center","Covington Center","2026-07-26T06:29:56.1703156","0.09000000000000001"
"Opelika","covington_center","Covington Center","2026-07-26T06:39:56.0914383","0.1"
"Opelika","covington_center","Covington Center","2026-07-26T06:49:55.9303606","0.13999999999999996"
"Opelika","covington_center","Covington Center","2026-07-26T06:59:57.5283579","0.040000000000000036"
"Opelika","covington_center","Covington Center","2026-07-26T07:09:57.1211152","0.03999999999999998"
"Opelika","covington_center","Covington Center","2026-07-26T07:19:59.7179533","0.040000000000000036"
"Opelika","covington_center","Covington Center","2026-07-26T07:29:56.1707885","0.2899999999999999"
"Opelika","covington_center","Covington Center","2026-07-26T07:39:58.7100436","0.020000000000000018"
"Opelika","covington_center","Covington Center","2026-07-26T07:49:58.373338","0.010000000000000009"
"Opelika","covington_center","Covington Center","2026-07-26T07:59:59.9690787","0.020000000000000018"
"Opelika","covington_center","Covington Center","2026-07-26T08:09:59.6134407","0.010000000000000009"
"Opelika","covington_center","Covington Center","2026-07-26T08:29:59.1074128","0.010000000000000009"
"Opelika","covington_center","Covington Center","2026-07-26T08:39:58.5935554","0.020000000000000018"
"Opelika","covington_center","Covington Center","2026-07-26T08:49:58.0775061","0.08999999999999997"
"Opelika","covington_center","Covington Center","2026-07-26T08:59:55.5868991","0.06000000000000005"
"Opelika","covington_center","Covington Center","2026-07-26T09:09:55.147099","0.030000000000000027"
"Opelika","covington_center","Covington Center","2026-07-26T09:19:57.6100682","0.010000000000000009"
"Opelika","covington_center","Covington Center","2026-07-26T09:29:59.9553793","0.010000000000000009"
"Opelika","covington_center","Covington Center","2026-07-26T09:39:59.0407069","0.019999999999999796"
"Opelika","covington_center","Covington Center","2026-07-26T09:49:56.5061836","0.020000000000000018"
"Opelika","covington_center","Covington Center","2026-07-26T09:59:55.7886716","0.020000000000000018"
"Opelika","covington_center","Covington Center","2026-07-26T10:10:00.0265547","0.010000000000000009"
"Opelika","covington_center","Covington Center","2026-07-27T08:59:58.5650009","0.01"
"Opelika","covington_center","Covington Center","2026-07-27T09:09:58.3615309","0.01"
"Opelika","covington_center","Covington Center","2026-07-27T10:09:56.3701229","0.009999999999999998"
"Opelika","covington_center","Covington Center","2026-07-27T10:29:58.0812225","0.010000000000000002"
"Opelika","covington_center","Covington Center","2026-07-27T10:59:59.0840683","0.010000000000000002"
"Opelika","floral_park","Floral Park","2026-07-05T15:09:55.6232798","0.03"
"Opelika","floral_park","Floral Park","2026-07-05T15:19:57.7076041","0.03"
"Opelika","floral_park","Floral Park","2026-07-05T15:29:57.0514017","0.25"
"Opelika","floral_park","Floral Park","2026-07-05T15:49:59.6175159","0.010000000000000009"
"Opelika","floral_park","Floral Park","2026-07-05T15:59:51.3510646","0.010000000000000009"
"Opelika","floral_park","Floral Park","2026-07-05T20:39:57.5841704","0.13"
"Opelika","floral_park","Floral Park","2026-07-05T20:49:57.3050201","0.009999999999999953"
"Opelika","floral_park","Floral Park","2026-07-05T21:09:54.4504339","0.26"
"Opelika","floral_park","Floral Park","2026-07-05T21:19:56.4841986","0.51"
"Opelika","floral_park","Floral Park","2026-07-05T21:29:55.9536489","0.25"
"Opelika","floral_park","Floral Park","2026-07-05T21:39:55.7584125","0.020000000000000018"
"Opelika","floral_park","Floral Park","2026-07-05T21:49:57.9220246","0.010000000000000009"
"Opelika","floral_park","Floral Park","2026-07-05T22:09:56.9799179","0.010000000000000009"
"Opelika","floral_park","Floral Park","2026-07-06T00:39:56.1779133","0.03"
"Opelika","floral_park","Floral Park","2026-07-06T00:49:55.8681348","0.03"
"Opelika","floral_park","Floral Park","2026-07-06T00:59:57.6698842","0.010000000000000009"
"Opelika","floral_park","Floral Park","2026-07-06T01:09:57.9268243","0.009999999999999995"
"Opelika","floral_park","Floral Park","2026-07-09T16:19:59.088501","0.64"
"Opelika","floral_park","Floral Park","2026-07-09T16:29:55.9826409","0.020000000000000018"
"Opelika","floral_park","Floral Park","2026-07-12T15:29:55.1106834","0.04"
"Opelika","floral_park","Floral Park","2026-07-12T17:19:56.1561577","0.019999999999999997"
"Opelika","floral_park","Floral Park","2026-07-12T17:29:55.3384267","0.04000000000000001"
"Opelika","floral_park","Floral Park","2026-07-12T17:39:57.978739","0.06"
"Opelika","floral_park","Floral Park","2026-07-12T17:49:57.1347833","0.27"
"Opelika","floral_park","Floral Park","2026-07-12T17:59:59.3414983","0.14999999999999997"
"Opelika","floral_park","Floral Park","2026-07-12T18:09:56.9275077","0.010000000000000009"
"Opelika","floral_park","Floral Park","2026-07-12T18:49:57.8009409","0.010000000000000009"
"Opelika","floral_park","Floral Park","2026-07-12T22:49:55.7288344","0.010000000000000009"
"Opelika","floral_park","Floral Park","2026-07-12T22:59:53.3594426","0.010000000000000009"
"Opelika","floral_park","Floral Park","2026-07-13T07:19:56.862214","0.01"
"Opelika","floral_park","Floral Park","2026-07-14T00:29:55.1398059","0.01"
"Opelika","floral_park","Floral Park","2026-07-18T15:09:55.8376275","0.06"
"Opelika","floral_park","Floral Park","2026-07-18T15:19:56.906336","0.18"
"Opelika","floral_park","Floral Park","2026-07-18T21:59:59.9918793","0.58"
"Opelika","floral_park","Floral Park","2026-07-18T22:09:59.4971166","0.4900000000000001"
"Opelika","floral_park","Floral Park","2026-07-18T22:19:56.2465844","0.1299999999999999"
"Opelika","floral_park","Floral Park","2026-07-18T22:29:55.6984868","0.020000000000000018"
"Opelika","floral_park","Floral Park","2026-07-18T22:39:56.0647208","0.010000000000000009"
"Opelika","floral_park","Floral Park","2026-07-19T00:39:55.8148818","0.01"
"Opelika","floral_park","Floral Park","2026-07-19T01:29:57.3155649","0.08"
"Opelika","floral_park","Floral Park","2026-07-19T01:39:53.6347664","0.19999999999999998"
"Opelika","floral_park","Floral Park","2026-07-19T01:49:58.6182866","0.030000000000000027"
"Opelika","floral_park","Floral Park","2026-07-19T01:59:55.2897123","0.020000000000000018"
"Opelika","floral_park","Floral Park","2026-07-19T02:19:58.0558195","0.019999999999999962"
"Opelika","floral_park","Floral Park","2026-07-19T02:29:59.9635283","0.020000000000000018"
"Opelika","floral_park","Floral Park","2026-07-19T02:39:56.8414436","0.010000000000000009"
"Opelika","floral_park","Floral Park","2026-07-19T02:49:59.3074555","0.010000000000000009"
"Opelika","floral_park","Floral Park","2026-07-19T03:09:55.8431511","0.009999999999999953"
"Opelika","floral_park","Floral Park","2026-07-19T03:19:57.6871978","0.030000000000000027"
"Opelika","floral_park","Floral Park","2026-07-19T03:29:57.8932139","0.020000000000000018"
"Opelika","floral_park","Floral Park","2026-07-19T04:39:57.5132739","0.009999999999999953"
"Opelika","floral_park","Floral Park","2026-07-19T08:09:56.854491","0.020000000000000018"
"Opelika","floral_park","Floral Park","2026-07-19T08:59:54.6427684","0.030000000000000027"
"Opelika","floral_park","Floral Park","2026-07-19T09:09:57.3947195","0.08999999999999997"
"Opelika","floral_park","Floral Park","2026-07-19T09:19:59.7013729","0.010000000000000009"
"Opelika","floral_park","Floral Park","2026-07-19T11:29:59.5429544","0.010000000000000009"
"Opelika","floral_park","Floral Park","2026-07-19T11:39:56.0104212","0.010000000000000009"
"Opelika","floral_park","Floral Park","2026-07-19T12:49:59.4384952","0.010000000000000009"
"Opelika","floral_park","Floral Park","2026-07-19T12:59:56.0975306","0.010000000000000009"
"Opelika","floral_park","Floral Park","2026-07-22T16:29:58.1675572","0.06"
"Opelika","floral_park","Floral Park","2026-07-22T16:39:59.5489462","0.06"
"Opelika","floral_park","Floral Park","2026-07-22T18:49:59.5873246","0.03"
"Opelika","floral_park","Floral Park","2026-07-24T14:29:55.9600695","0.01"
"Opelika","floral_park","Floral Park","2026-07-26T05:39:55.2882776","0.01"
"Opelika","floral_park","Floral Park","2026-07-26T05:49:59.8135345","0.019999999999999997"
"Opelika","floral_park","Floral Park","2026-07-26T05:59:56.9322503","0.03"
"Opelika","floral_park","Floral Park","2026-07-26T06:19:55.5555175","0.020000000000000004"
"Opelika","floral_park","Floral Park","2026-07-26T06:29:55.1077412","0.15000000000000002"
"Opelika","floral_park","Floral Park","2026-07-26T06:39:55.4159053","0.11999999999999997"
"Opelika","floral_park","Floral Park","2026-07-26T06:49:57.3975459","0.15000000000000002"
"Opelika","floral_park","Floral Park","2026-07-26T06:59:54.3797561","0.020000000000000018"
"Opelika","floral_park","Floral Park","2026-07-26T07:09:58.5998917","0.04999999999999993"
"Opelika","floral_park","Floral Park","2026-07-26T07:19:58.8391385","0.030000000000000027"
"Opelika","floral_park","Floral Park","2026-07-26T07:29:55.3087976","0.28"
"Opelika","floral_park","Floral Park","2026-07-26T07:39:57.5351957","0.010000000000000009"
"Opelika","floral_park","Floral Park","2026-07-26T07:49:57.7655659","0.020000000000000018"
"Opelika","floral_park","Floral Park","2026-07-26T07:59:59.9819164","0.010000000000000009"
"Opelika","floral_park","Floral Park","2026-07-26T08:09:59.2553622","0.010000000000000009"
"Opelika","floral_park","Floral Park","2026-07-26T08:29:58.2358321","0.009999999999999898"
"Opelika","floral_park","Floral Park","2026-07-26T08:39:55.2709951","0.08000000000000007"
"Opelika","floral_park","Floral Park","2026-07-26T08:49:57.4130209","0.030000000000000027"
"Opelika","floral_park","Floral Park","2026-07-26T08:59:57.373646","0.030000000000000027"
"Opelika","floral_park","Floral Park","2026-07-26T09:09:59.7993501","0.020000000000000018"
"Opelika","floral_park","Floral Park","2026-07-26T09:19:56.6351666","0.010000000000000009"
"Opelika","floral_park","Floral Park","2026-07-26T09:29:56.7013584","0.010000000000000009"
"Opelika","floral_park","Floral Park","2026-07-26T09:39:58.24262","0.029999999999999805"
"Opelika","floral_park","Floral Park","2026-07-26T09:49:58.1184745","0.030000000000000027"
"Opelika","floral_park","Floral Park","2026-07-26T09:59:54.6732491","0.020000000000000018"
"Opelika","floral_park","Floral Park","2026-07-26T10:09:56.855532","0.010000000000000009"
"Opelika","floral_park","Floral Park","2026-07-27T08:59:55.6215013","0.02"
"Opelika","floral_park","Floral Park","2026-07-27T09:59:56.6455736","0.009999999999999998"
"Opelika","floral_park","Floral Park","2026-07-27T10:19:57.602477","0.010000000000000002"
"Opelika","floral_park","Floral Park","2026-07-27T10:39:54.37763","0.010000000000000002"
"Opelika","floral_park","Floral Park","2026-07-27T11:19:58.3256668","0.009999999999999995"
"Opelika","sportsplex","Sportsplex","2026-07-05T15:09:58.4333462","0.01"
"Opelika","sportsplex","Sportsplex","2026-07-05T15:19:57.4284116","0.060000000000000005"
"Opelika","sportsplex","Sportsplex","2026-07-05T15:29:59.1105552","0.13999999999999999"
"Opelika","sportsplex","Sportsplex","2026-07-05T15:39:59.2191857","0.19000000000000003"
"Opelika","sportsplex","Sportsplex","2026-07-05T15:59:58.2739989","0.009999999999999953"
"Opelika","sportsplex","Sportsplex","2026-07-05T16:09:58.0725548","0.010000000000000009"
"Opelika","sportsplex","Sportsplex","2026-07-05T20:39:59.5368404","0.010000000000000009"
"Opelika","sportsplex","Sportsplex","2026-07-05T20:49:58.5590447","0.13000000000000006"
"Opelika","sportsplex","Sportsplex","2026-07-05T20:59:55.7888968","0.1299999999999999"
"Opelika","sportsplex","Sportsplex","2026-07-05T21:09:58.4779891","0.14"
"Opelika","sportsplex","Sportsplex","2026-07-05T21:19:55.2795306","0.12"
"Opelika","sportsplex","Sportsplex","2026-07-05T21:29:52.9278882","0.20999999999999996"
"Opelika","sportsplex","Sportsplex","2026-07-05T21:39:56.999931","0.17000000000000015"
"Opelika","sportsplex","Sportsplex","2026-07-05T21:49:56.8901925","0.030000000000000027"
"Opelika","sportsplex","Sportsplex","2026-07-05T22:19:55.858846","0.010000000000000009"
"Opelika","sportsplex","Sportsplex","2026-07-05T22:29:57.3436864","0.009999999999999787"
"Opelika","sportsplex","Sportsplex","2026-07-06T00:49:57.7330254","0.040000000000000036"
"Opelika","sportsplex","Sportsplex","2026-07-06T00:59:57.2446894","0.040000000000000036"
"Opelika","sportsplex","Sportsplex","2026-07-06T01:19:58.422831","0.01"
"Opelika","sportsplex","Sportsplex","2026-07-09T16:19:58.1866177","0.24"
"Opelika","sportsplex","Sportsplex","2026-07-09T16:29:55.0465241","0.25"
"Opelika","sportsplex","Sportsplex","2026-07-09T16:39:56.9497312","0.010000000000000009"
